Unnamed: 0,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,additional_retirement_savings,new_accumulated_capital
318,43,566,3,1,5,147872.22374847528,0.11,100832.98,0.0,147872.22374847528
319,46,529,2,1,5,-120185.0424129198,0.26,73831.05,0.0,-120185.0424129198
320,57,585,1,1,1,-261769.52816732225,0.02,34854.8,3749.624857559959,-258019.9033097623
321,45,301,1,1,1,-120704.82930860708,0.21,72216.0,0.0,-120704.82930860708
322,60,600,2,1,3,63963.6603607208,0.1,3190.42,1068.7939563806933,65032.454317101496
323,45,657,2,1,5,138902.43088460105,0.2,58804.72,0.0,138902.43088460105
324,42,258,2,1,3,-268075.8639739269,0.11,163576.78,0.0,-268075.8639739269
325,44,258,3,3,5,-30174.03849919555,0.1,81455.87,0.0,-30174.03849919555
326,35,318,1,1,1,32804.57854218769,0.2,70401.35,89582.64106799592,122387.21961018362
327,63,586,1,1,1,-121730.26235176824,0.22,161118.67,0.0,-121730.26235176824
328,50,617,1,1,1,168583.90880287287,0.26,58729.14,34413.00539460104,202996.9141974739
329,43,294,1,1,1,86768.66478210689,0.03,65279.5,7531.885162086515,94300.54994419341
330,37,559,2,1,3,-189309.8152924628,0.03,31219.27,5291.4454953941995,-184018.3697970686
331,52,526,1,1,1,42071.26082248847,0.24,31220.44,70440.79807826913,112512.0589007576
332,49,301,1,1,1,77075.4919742791,0.32,201701.18,0.0,77075.4919742791
333,62,497,1,1,1,65724.9258061016,0.19,51473.09,4177.8007130005135,69902.72651910211
334,36,312,1,1,1,-33853.49444124648,0.07,89207.82,0.0,-33853.49444124648
335,61,265,1,1,1,31628.407449336733,0.26,60899.25,8644.924494564679,40273.331943901416
336,46,280,3,2,3,-103029.33382579136,0.06,42294.29,0.0,-103029.33382579136
337,50,273,2,1,4,-286255.75188316224,0.26,20752.6,24320.442483986564,-261935.3093991757
338,60,545,2,1,3,-273572.0997763754,0.02,144177.52,0.0,-273572.0997763754
339,49,349,1,1,1,55353.95342329539,0.14,73448.51,0.0,55353.95342329539
340,45,344,3,1,3,-125938.43660360535,0.05,84095.44,0.0,-125938.43660360535
341,41,344,2,1,3,199616.4719855535,0.12,20634.05,21771.02819156982,221387.50017712332
342,37,351,1,1,1,-156134.99332601434,0.23,47634.8,61898.840057567926,-94236.15326844642
343,43,336,3,1,3,-65252.16664561165,0.02,108656.33,0.0,-65252.16664561165
344,44,494,2,4,5,186719.76393955515,0.23,79189.41,0.0,186719.76393955515
345,50,363,1,1,1,138744.85456173166,0.3,55469.3,37503.30598826716,176248.1605499988
346,57,399,2,4,3,-6707.456422971889,0.3,45823.68,0.0,-6707.456422971889
347,54,395,3,4,3,21381.13863826985,0.25,63908.55,0.0,21381.13863826985
348,42,326,3,1,1,74495.63397385494,0.2,220440.35,0.0,74495.63397385494
349,35,310,3,1,3,-113470.98834138368,0.19,43241.23,0.0,-113470.98834138368
350,43,211,1,3,1,637190.4236497876,0.16,126434.27,0.0,637190.4236497876
351,42,303,2,1,5,237970.03012066003,0.26,103773.83,0.0,237970.03012066003
352,45,303,3,1,5,74749.1906880331,0.16,29443.75,15739.84594700126,90489.03663503435
353,40,324,2,1,3,278641.0802718428,0.01,42989.44,0.0,278641.0802718428
354,52,566,1,1,1,-227549.91950713508,0.03,188802.02,0.0,-227549.91950713508
355,52,566,1,1,1,631315.0886613143,0.04,68785.63,5173.22911263319,636488.3177739475
356,35,312,1,1,1,-83752.85956350208,0.1,24458.93,77807.29869161732,-5945.560871884751
357,46,607,2,1,3,-65961.5125990294,0.34,143516.57,0.0,-65961.5125990294
358,50,566,3,1,3,-42262.54237380959,0.23,58572.65,0.0,-42262.54237380959
359,52,300,1,4,1,1985.1268647017653,0.03,138062.76,0.0,1985.1268647017653
360,63,583,3,1,2,97134.6249281268,0.18,39773.65,0.0,97134.6249281268
361,49,563,3,1,3,64489.16411341445,0.09,62083.49,0.0,64489.16411341445
362,56,598,1,1,1,-16634.668089123497,0.2,54779.62,13400.397358435283,-3234.270730688215
363,60,625,2,1,2,22477.887654108235,0.29,37161.61,0.0,22477.887654108235
364,60,595,1,1,1,-67663.00942828038,0.19,5132.52,3266.8589334024264,-64396.15049487795
365,52,592,1,1,1,263297.3903277824,0.14,16552.16,21784.957553007007,285082.3478807894
366,50,572,2,1,5,182578.8276662721,0.33,65017.72,0.0,182578.8276662721
367,48,571,2,1,5,100664.6340075637,0.13,130196.45,0.0,100664.6340075637
368,48,345,2,1,3,51663.19223522304,0.29,90690.98,0.0,51663.19223522304
369,40,345,3,1,5,-127018.40898068246,0.13,165333.58,0.0,-127018.40898068246
370,41,329,1,1,1,-179527.40940697037,0.13,116615.28,0.0,-179527.40940697037
371,46,582,1,1,1,82270.07747763641,0.02,82921.53,0.0,82270.07747763641
372,49,505,2,1,3,363185.6261472594,0.07,34624.72,5945.0716828248205,369130.6978300842
373,45,264,1,1,1,506849.723889321,0.01,42335.61,2828.9364443741288,509678.6603336951
374,59,535,1,1,1,-76846.68053702933,0.05,63314.12,2530.925379533187,-74315.75515749614
375,59,595,1,1,1,-106968.795853667,0.14,52272.33,5850.711130536683,-101118.08472313032
376,62,621,2,1,2,52894.36465202637,0.07,18556.61,2774.4733853937187,55668.83803742009
377,45,594,1,1,1,116871.31242782422,0.14,108698.48,0.0,116871.31242782422
378,54,598,1,1,1,20583.09928389935,0.13,13136.63,13128.601365738006,33711.70064963736
379,37,330,1,1,1,173471.62914230872,0.22,163937.79,0.0,173471.62914230872
380,53,566,1,1,1,-129924.5541115557,0.34,8340.45,24177.236232687716,-105747.31787886798
381,47,588,1,1,1,86433.30992085015,0.34,79733.98,0.0,86433.30992085015
382,61,595,3,1,2,-140009.03920366548,0.24,77061.87,0.0,-140009.03920366548
383,57,620,2,1,5,16039.931860624998,0.24,257033.73,0.0,16039.931860624998
384,55,448,2,1,2,-118811.7923393027,0.24,76447.56,0.0,-118811.7923393027
385,36,298,3,1,3,129922.56630886934,0.35,113320.47,0.0,129922.56630886934
386,38,327,1,1,1,-4520.278360270936,0.11,21089.22,61659.10912281188,57138.83076254094
387,61,625,3,1,2,-124246.71508273532,0.15,84987.38,0.0,-124246.71508273532
388,44,614,3,1,5,-224220.71881479028,0.09,25790.91,8328.613100611392,-215892.10571417888
389,54,584,1,1,1,218982.16824798257,0.24,16103.67,29711.68249467013,248693.8507426527
390,44,345,3,1,3,-107526.58893850211,0.29,88765.53,0.0,-107526.58893850211
391,38,621,2,1,3,148160.34849370032,0.2,33249.79,35350.28675866506,183510.63525236538
392,49,558,2,1,5,45658.770408501085,0.04,43859.83,0.0,45658.770408501085
393,56,618,1,1,1,-92343.93778493744,0.09,48946.61,5388.0769984670005,-86955.86078647044
394,51,668,1,1,1,151773.3942140784,0.09,78250.33,0.0,151773.3942140784
395,55,298,1,1,1,-21845.058916353268,0.1,37390.76,25742.343587250263,3897.2846708969955
396,54,576,2,1,4,-36041.12533766768,0.25,76030.01,0.0,-36041.12533766768
397,40,583,2,1,3,72133.23196056555,0.21,83212.78,0.0,72133.23196056555
398,50,551,1,1,1,23832.28234769031,0.2,23623.32,53239.81604351424,77072.09839120455
399,46,294,1,1,1,197588.4808954041,0.34,48051.75,50719.8420099364,248308.3229053405
400,59,551,1,1,1,248067.1638132445,0.31,220824.01,0.0,248067.1638132445
401,37,590,2,1,5,-38851.156907001845,0.26,72880.52,0.0,-38851.156907001845
402,55,565,3,1,2,-210285.23703476763,0.06,38994.36,0.0,-210285.23703476763
403,45,533,2,1,5,141157.19239114228,0.16,83552.4,0.0,141157.19239114228
404,52,555,1,1,1,-84753.93821087199,0.11,55897.76,11560.885293166659,-73193.05291770532
405,38,318,3,1,5,1653.6684952497828,0.17,250987.74,0.0,1653.6684952497828
406,46,319,1,1,1,265922.5991684385,0.01,58358.17,1811.7214696465485,267734.3206380851
407,39,362,1,1,1,-188446.6184332517,0.26,81680.3,0.0,-188446.6184332517
408,45,389,2,1,3,64583.83669487765,0.26,60002.12,0.0,64583.83669487765
409,41,389,3,1,5,-28458.347999475933,0.11,51620.44,0.0,-28458.347999475933
410,45,349,3,1,3,-34810.421291774066,0.19,51835.49,0.0,-34810.421291774066
411,42,332,1,1,1,74085.73550674254,0.25,23694.75,121885.5014615205,195971.23696826305
412,48,351,1,1,1,25020.899641232445,0.14,76412.59,0.0,25020.899641232445
413,37,360,1,1,1,158040.95045620322,0.15,86529.15,0.0,158040.95045620322
414,49,298,1,1,1,54573.24969019739,0.02,26300.48,6451.1398995820855,61024.38958977947
415,40,336,3,1,3,-203581.7415927909,0.26,62099.43,0.0,-203581.7415927909
416,44,438,2,4,3,-210553.01082387453,0.12,48110.37,0.0,-210553.01082387453
417,62,235,3,4,3,26849.847901696223,0.34,34136.5,4958.060095946945,31807.907997643168
418,36,308,1,1,1,90338.6416946196,0.01,191238.09,0.0,90338.6416946196
419,45,283,1,1,1,118676.10385404355,0.32,21931.2,117238.36448579887,235914.46833984242
420,45,635,1,1,1,166581.37358254072,0.26,133759.88,0.0,166581.37358254072
421,41,338,1,1,1,-179457.47386050338,0.11,105936.04,0.0,-179457.47386050338
422,44,312,1,1,1,622016.797658886,0.08,18629.66,26737.970054985526,648754.7677138714
423,48,300,3,1,5,-11589.039721821351,0.0,90548.51,0.0,-11589.039721821351
424,50,566,1,1,1,101154.96548542612,0.28,10622.66,33516.36645526183,134671.33194068796
425,59,551,1,1,1,-146891.8319003947,0.24,56300.61,10802.719600533968,-136089.11229986072
426,56,563,1,1,1,405840.66284394026,0.27,46864.43,15476.607511486505,421317.27035542676
427,56,581,3,1,5,97128.64020558396,0.3,48033.43,0.0,97128.64020558396
428,46,300,1,1,1,91043.876525738,0.3,19555.51,91064.7232004219,182108.59972615988
429,58,551,3,1,3,-73040.82850319143,0.04,126539.06,0.0,-73040.82850319143
430,36,586,1,1,1,194553.85748426715,0.13,34950.36,136269.00854186135,330822.8660261285
431,46,300,1,1,1,244130.49966112955,0.24,147156.12,0.0,244130.49966112955
432,42,635,3,1,3,-18611.01906262068,0.28,60185.82,0.0,-18611.01906262068
433,40,563,1,1,1,-87225.95677205171,0.31,55542.08,80747.3590143075,-6478.59775774421
434,58,551,3,1,3,172444.06080746214,0.25,26652.65,6227.787097478815,178671.84790494095
435,37,667,2,1,5,336739.9608254319,0.12,6936.69,23514.39803265483,360254.35885808675
436,40,527,2,1,5,336552.96422874683,0.04,152993.85,0.0,336552.96422874683
437,38,619,3,1,5,126280.44225814342,0.03,10717.71,8546.086800011639,134826.52905815505
438,59,640,3,3,4,-145177.30375939616,0.03,77562.79,0.0,-145177.30375939616
439,52,336,1,1,1,129157.50817660998,0.32,133694.07,0.0,129157.50817660998
440,59,584,1,1,1,-73787.2096387122,0.15,127733.02,0.0,-73787.2096387122
441,45,571,2,1,3,545672.7914477362,0.05,227043.13,0.0,545672.7914477362
442,44,298,1,1,1,69677.14541279184,0.17,70418.02,42953.27111653315,112630.41652932498
443,37,328,2,1,3,-13420.54819870002,0.27,103030.36,0.0,-13420.54819870002
444,48,630,1,1,1,-221364.20193793304,0.13,62510.11,21622.383189524753,-199741.8187484083
445,49,541,2,1,5,34860.61848638784,0.03,117400.14,0.0,34860.61848638784
446,58,541,2,1,3,-40152.45813079332,0.06,63799.37,0.0,-40152.45813079332
447,50,592,1,1,1,-82463.68624326127,0.19,182450.37,0.0,-82463.68624326127
448,52,316,1,1,1,-239492.72185586003,0.2,141930.03,0.0,-239492.72185586003
449,60,625,1,1,1,53384.31226214366,0.11,41569.52,6127.365916739613,59511.678178883274
450,45,272,1,3,1,-195916.85242553183,0.15,13690.61,34306.10682240633,-161610.7456031255
451,45,630,2,1,3,-100658.6594833358,0.28,111069.7,0.0,-100658.6594833358
452,46,630,3,1,3,35700.35901360014,0.32,146461.59,0.0,35700.35901360014
453,39,298,1,1,1,39957.15313734232,0.21,38785.44,203462.30610189794,243419.45923924027
454,56,536,2,1,5,99460.5462828954,0.23,119436.75,0.0,99460.5462828954
455,37,589,2,1,5,181285.1849202351,0.01,89296.5,0.0,181285.1849202351
456,39,591,1,1,1,-35569.10669391977,0.2,52436.25,52394.724600314636,16825.617906394866
457,35,591,1,1,1,64000.65731249383,0.07,108722.94,0.0,64000.65731249383
458,35,303,1,1,1,31738.34603299433,0.32,36663.87,318114.0740482815,349852.4200812758
459,38,303,1,1,1,63638.13610055669,0.15,103105.01,0.0,63638.13610055669
460,49,560,1,1,1,97529.42377673896,0.27,101169.53,0.0,97529.42377673896
461,37,303,1,1,1,210054.54214355373,0.12,93587.15,0.0,210054.54214355373
462,36,303,1,1,1,117155.50393979425,0.2,48779.24,58519.028986126024,175674.53292592027
463,55,632,1,1,1,136790.40927683536,0.12,40097.06,33126.65360186064,169917.06287869602
464,57,525,2,1,2,-35578.94503088867,0.21,68623.97,0.0,-35578.94503088867
465,59,520,1,1,1,87463.31203916897,0.19,67331.9,10227.82367244975,97691.13571161873
466,42,294,2,1,3,729775.655901198,0.17,53688.88,0.0,729775.655901198
467,48,303,1,1,1,-94959.87484692788,0.27,117664.57,0.0,-94959.87484692788
468,62,536,1,1,1,11905.048517618328,0.17,37926.26,13771.232866177608,25676.281383795937
469,53,334,2,1,3,-90946.06959089098,0.06,133524.56,0.0,-90946.06959089098
470,37,320,3,1,5,111837.06484147372,0.2,81009.73,0.0,111837.06484147372
471,60,632,1,1,1,200948.13941101692,0.13,120870.72,0.0,200948.13941101692
472,52,318,1,1,1,45795.70958143499,0.33,32734.05,94009.99003413193,139805.69961556693
473,63,623,1,1,1,572180.2466902361,0.05,58962.68,923.9263275424,573104.1730177786
474,53,591,1,1,1,10316.296985180405,0.33,155832.13,0.0,10316.296985180405
475,52,565,1,1,1,468493.3001157725,0.26,39301.38,94009.99003413193,562503.2901499044
476,42,283,1,4,1,380677.4460377997,0.09,44491.01,32956.01368533752,413633.4597231372
477,62,585,2,1,3,41395.711963269554,0.25,249513.1,0.0,41395.711963269554
478,59,585,3,1,3,60214.83444623379,0.06,54314.61,0.0,60214.83444623379
479,51,545,2,1,3,-57409.66046349807,0.08,50270.84,0.0,-57409.66046349807
480,52,545,2,1,3,95487.77144020992,0.04,6736.1,2533.0427754756647,98020.81421568559
481,55,585,1,1,1,124426.43184689978,0.34,292289.63,0.0,124426.43184689978
482,43,621,2,1,5,181982.6044094753,0.03,9990.13,5763.25737132755,187745.86178080284
483,49,582,1,1,1,45702.021019339554,0.12,79501.98,0.0,45702.021019339554
484,50,513,2,1,5,-50258.32800890132,0.12,45583.89,0.0,-50258.32800890132
485,50,526,1,1,1,-57447.7448987477,0.17,112879.44,0.0,-57447.7448987477
486,60,497,3,1,2,52824.143774658165,0.18,89915.41,0.0,52824.143774658165
487,35,565,3,1,5,23471.558806988804,0.13,52081.23,0.0,23471.558806988804
488,53,526,1,1,1,-178732.92058838872,0.3,189762.03,0.0,-178732.92058838872
489,54,526,2,1,3,-112107.77071225812,0.22,105142.69,0.0,-112107.77071225812
490,52,526,3,1,3,-5750.38049385899,0.13,68418.74,0.0,-5750.38049385899
491,59,535,1,1,1,64804.25258207688,0.2,90126.27,0.0,64804.25258207688
492,61,529,2,1,5,74719.34282133999,0.25,133424.95,0.0,74719.34282133999
493,56,285,1,1,1,-17632.452734068713,0.15,112992.2,0.0,-17632.452734068713
494,53,526,1,1,1,107940.65341928076,0.23,118339.51,0.0,107940.65341928076
495,59,535,1,1,1,464688.1303274316,0.11,5400.16,2374.5322839982496,467062.66261142987
496,46,329,1,1,1,30179.743256656428,0.19,143684.85,0.0,30179.743256656428
497,52,280,1,1,1,-11423.378032555824,0.28,38210.44,94009.99003413193,82586.61200157611
498,57,535,1,1,1,234713.43622523532,0.17,96534.69,0.0,234713.43622523532
499,60,497,1,1,1,-106125.05172973304,0.14,107554.73,0.0,-106125.05172973304
500,62,565,1,1,1,7019.163841783861,0.13,41413.09,4599.650808002083,11618.814649785945
501,56,551,1,1,1,-111674.68072554296,0.12,265288.23,0.0,-111674.68072554296
502,50,595,2,1,3,208254.33517584112,0.28,48321.99,0.0,208254.33517584112
503,45,300,3,1,3,82972.09656312765,0.29,80935.73,0.0,82972.09656312765
504,35,619,3,1,5,74087.83779592747,0.23,85609.61,0.0,74087.83779592747
505,36,586,2,1,5,215039.5812249037,0.16,119622.63,0.0,215039.5812249037
506,36,619,3,1,5,62778.6420559893,0.14,24507.32,20580.50102085613,83359.14307684543
507,47,317,1,1,1,258168.86678637256,0.04,85092.12,0.0,258168.86678637256
508,43,357,1,1,1,37781.63326403281,0.32,93856.65,0.0,37781.63326403281
509,60,595,3,1,3,-65704.17126997186,0.24,90204.36,0.0,-65704.17126997186
510,47,566,1,1,1,-32665.253430284563,0.08,55814.33,12850.06875090666,-19815.184679377904
511,54,566,1,1,1,52971.147785447545,0.09,59478.21,8230.4112550337,61201.55904048125
512,40,338,1,1,1,-73364.12023932744,0.22,72741.59,0.0,-73364.12023932744
513,40,357,1,1,1,-129675.3283071816,0.32,89859.03,0.0,-129675.3283071816
514,61,595,3,1,5,-210520.03612602773,0.07,94030.48,0.0,-210520.03612602773
515,53,598,1,1,1,21004.88725700976,0.28,25001.12,59683.70151070865,80688.58876771841
516,46,598,1,1,1,-254535.87265610715,0.18,31493.92,87995.20259904952,-166540.67005705764
517,57,584,1,1,1,-49617.6221855358,0.34,50393.34,18432.204720331203,-31185.4174652046
518,50,630,1,1,1,50822.5712448964,0.32,46264.42,33365.1217208742,84187.6929657706
519,47,298,1,1,1,-100513.72435887842,0.04,32154.04,18506.968757817333,-82006.75560106109
520,61,528,2,1,3,112804.36844643028,0.05,37627.3,0.0,112804.36844643028
521,50,648,1,1,1,563133.1352741452,0.19,57583.3,24657.31391031887,587790.449184464
522,58,311,1,1,1,-143206.06488301384,0.28,94529.53,0.0,-143206.06488301384
523,40,298,1,1,1,328727.0859048665,0.17,34730.29,138443.2636628906,467170.3495677571
524,40,560,1,1,1,87852.1180752149,0.02,85260.15,0.0,87852.1180752149
525,62,625,3,1,3,63142.62627011444,0.18,25276.36,1943.5732616392245,65086.199531753664
526,53,542,2,1,3,10505.125153477284,0.09,33161.94,5089.213705021519,15594.338858498802
527,43,613,2,1,5,8252.033622234618,0.27,138753.61,0.0,8252.033622234618
528,36,298,1,1,1,182794.79654828785,0.01,113204.06,0.0,182794.79654828785
529,62,588,2,1,3,84237.04900062847,0.06,105839.65,0.0,84237.04900062847
530,58,336,2,1,3,483259.8944076534,0.34,12054.2,19153.170148818903,502413.06455647235
531,45,336,3,1,3,151207.5278355615,0.23,21665.26,33297.30698552221,184504.8348210837
532,46,354,3,1,3,-56416.77858523941,0.28,132841.33,0.0,-56416.77858523941
533,39,315,3,1,4,13674.776990161345,0.13,68246.97,0.0,13674.776990161345
534,59,525,2,1,5,102107.7084391062,0.15,78224.44,0.0,102107.7084391062
535,57,618,1,1,1,-105667.03821099782,0.07,89572.73,0.0,-105667.03821099782
536,47,377,2,4,5,54531.8443787358,0.21,74473.28,0.0,54531.8443787358
537,52,545,2,1,3,-123562.06506080182,0.2,103773.7,0.0,-123562.06506080182
538,59,590,2,1,5,126525.92343377307,0.12,26223.08,2515.7860661045265,129041.7094998776
539,60,590,3,1,3,5957.1595023655855,0.05,69986.63,0.0,5957.1595023655855
540,54,545,2,1,2,121421.68071611071,0.09,139972.25,0.0,121421.68071611071
541,51,301,1,1,1,-187309.8237690617,0.05,83711.97,0.0,-187309.8237690617
542,57,298,1,1,1,277444.7993295672,0.19,71679.82,0.0,277444.7993295672
543,63,623,1,1,1,538557.3107370156,0.18,160459.97,0.0,538557.3107370156
544,52,315,1,1,1,95588.37019719672,0.01,44743.65,1682.540036236275,97270.910233433
545,54,560,1,1,1,78930.61507982014,0.11,98767.71,0.0,78930.61507982014
546,54,545,2,1,3,17248.57272940225,0.09,105236.06,0.0,17248.57272940225
547,55,585,1,1,1,43728.39072214066,0.18,60070.02,14888.264209871055,58616.65493201172
548,54,560,3,1,3,-15218.218994080968,0.04,62778.96,0.0,-15218.218994080968
549,36,660,2,1,3,13125.774872081423,0.16,695.61,3338.011970095403,16463.786842176825
550,55,295,2,1,3,-76993.86068097924,0.18,78195.32,0.0,-76993.86068097924
551,43,320,1,1,1,-48321.41731981804,0.13,163976.83,0.0,-48321.41731981804
552,36,311,2,1,3,167587.30079867845,0.07,67077.27,0.0,167587.30079867845
553,50,323,1,2,1,453778.6405233658,0.11,65126.24,16145.232511460432,469923.87303482625
554,50,526,3,1,3,2565.46574026228,0.34,98073.11,0.0,2565.46574026228
555,47,505,2,1,5,60650.71690178664,0.07,28796.89,5801.140393036329,66451.85729482297
556,58,535,3,1,2,-246623.8778048337,0.13,99252.61,0.0,-246623.8778048337
557,43,301,1,1,1,153983.65033732352,0.24,89347.3,0.0,153983.65033732352
558,46,294,3,1,3,139443.66956696723,0.25,100815.13,0.0,139443.66956696723
559,63,527,2,1,3,54300.08283119305,0.15,71995.47,0.0,54300.08283119305
560,47,551,3,1,3,-6216.445810162889,0.08,43684.29,0.0,-6216.445810162889
561,57,551,2,1,3,254920.53313064188,0.22,102499.91,0.0,254920.53313064188
562,35,597,3,1,3,442804.8986484791,0.03,75209.1,0.0,442804.8986484791
563,48,551,1,1,1,392577.68450931535,0.15,12961.21,25865.254425973297,418442.93893528864
564,60,497,1,1,1,54607.25282790605,0.19,31641.05,20139.589685911174,74746.84251381722
565,56,285,3,1,1,-14703.228418930172,0.02,98387.59,0.0,-14703.228418930172
566,55,519,2,1,3,19415.02671008683,0.05,178507.41,0.0,19415.02671008683
567,58,548,2,1,3,-134175.2703631278,0.23,208563.71,0.0,-134175.2703631278
568,46,280,1,3,1,35749.856255071456,0.05,44300.74,13753.104626006889,49502.96088107835
569,38,323,1,4,1,-40613.16411481178,0.15,23989.98,95645.64231097094,55032.478196159165
570,36,294,1,1,1,24515.405853516128,0.09,156450.44,0.0,24515.405853516128
571,39,380,1,3,1,47658.84867461299,0.08,32934.53,65816.89686775085,113475.74554236385
572,44,309,2,3,3,353360.87854401337,0.34,178479.4,0.0,353360.87854401337
573,37,331,1,4,1,-169237.73271348627,0.06,103569.45,0.0,-169237.73271348627
574,44,366,1,1,1,176896.8915196167,0.26,43872.01,81856.72935102592,258753.62087064263
